#{"t_start": 1702337845.159369, "env_id": "ContactProcess"}
r,l,t
-264704.175717,169,22.160078
-143245.47856,94,22.360688
-86973.199391,56,22.485788
-191216.051673,124,22.676645
-168133.223383,108,22.846639
-173253.53198,115,23.037217
-80074.401924,53,23.202141
-159558.056859,105,23.401944
-39181.610788,25,23.504339
-108969.522595,73,23.651138
-26291.08887,17,23.737986
-33785.561368,22,23.838496
-268220.384591,174,24.078513
-116249.368839,74,24.223749
-132548.968302,84,24.384699
-220429.268174,142,24.599641
-47890.592909,31,24.697565
-62878.370911,40,24.803612
-248621.312396,164,25.023177
-149544.69,99,25.185225
-82768.847105,54,25.304259
-50276.053352,33,25.404375
-100466.89848,66,25.539232
-19195.3139,12,25.622471
-42089.42037,27,25.719812
-71370.181381,47,25.834013
-27392.1061,17,25.921146
-53085.864654,34,26.021912
-146859.204688,96,26.175132
-141165.251073,89,26.330018
-126458.411633,82,26.478595
-84372.330899,55,26.596542
-178638.145121,119,26.778355
-120650.291088,77,26.917876
-91568.444757,60,27.041715
-57485.510952,36,27.145754
-311500.429297,205,27.405642
-67174.546595,43,27.514813
-217037.376032,142,27.717089
-49687.990722,33,27.819338
-52187.247034,34,27.920555
-104864.536297,68,28.052265
-54487.736852,36,28.16037
-156751.79213,101,28.320274
-102776.670927,65,28.445038
-27389.42141,18,28.532444
-212034.941314,137,28.724679
-71970.565461,47,28.836884
-70973.386594,47,28.950538
-92155.38297,63,29.076632
-37890.735656,26,29.176941
-308580.968702,201,29.415533
-119944.79405,79,29.56861
-180142.003345,121,29.774496
-57683.370897,39,29.884941
-68876.96959,46,30.001205
-77766.156193,52,30.124505
-147134.611271,98,30.280825
-71178.899309,44,30.385895
-162050.075379,106,30.556609
-174741.82643,113,30.727934
-47490.44124,30,30.826997
-77385.197464,48,30.941817
-24593.38591,16,31.042046
-67776.922643,43,31.166993
-60878.791247,39,31.276772
-55088.066114,36,31.380287
-108563.00496,71,31.528786
-54883.777209,35,31.631602
-107653.611132,72,31.770716
-54982.412948,36,31.873855
-132757.80734,83,32.017457
-36386.19549,22,32.121249
-107963.93571,71,32.256696
-29196.167194,17,32.346904
-74166.892625,47,32.459292
-77876.991471,50,32.576252
-51974.227302,34,32.677489
-178923.62798,111,32.843229
-102558.064653,67,32.980157
-69286.275515,45,33.095232
-90771.347417,58,33.226226
-23388.539696,16,33.321929
-190303.134962,127,33.516309
-70478.048209,45,33.627767
-98570.115082,62,33.754712
-77473.291363,50,33.873979
-52381.535445,34,33.9693
-107065.270027,72,34.110195
-132957.772623,87,34.256054
-114649.248035,76,34.399061
-23687.564861,17,34.485815
-68472.588159,45,34.601012
-48280.819378,32,34.699726
-56172.60589,36,34.798707
-120669.075155,75,34.936565
-24394.246648,17,35.022775
-65772.199407,43,35.129365
-169449.622399,110,35.301621
-48084.291808,31,35.398865
-69973.3952,46,35.509623
-179133.615745,117,35.686106
-126568.235241,81,35.826192
-62267.435719,42,35.934135
-33282.479198,22,36.022986
-105565.955276,68,36.154472
-24187.370903,17,36.244584
-111262.73622,71,36.400748
-45182.17839,29,36.507815
-44486.617606,31,36.614261
-69875.984092,48,36.727931
-23597.506298,15,36.817306
-86367.269785,56,36.935225
-86872.565694,59,37.069491
-103553.899312,69,37.210797
-28192.840948,18,37.313026
-21190.488929,13,37.405326
-15398.209695,10,37.493655
-113453.504461,77,37.635865
-141252.586682,96,37.814185
-47488.092525,32,37.923014
-27880.609293,18,38.014314
-120248.836548,80,38.16341
-103460.351073,71,38.310071
-84273.583503,55,38.433431
-168840.805294,114,38.608847
-79360.715639,51,38.72783
-258892.731559,170,38.957558
-84982.176805,58,39.083483
-33985.037381,23,39.176598
-46483.29375,30,39.277508
-128852.14096,86,39.424686
-59088.350917,41,39.535831
-40986.337548,26,39.630728
-24694.218564,18,39.720951
-121462.260253,82,39.879454
-70477.7285,47,40.009434
-224237.976083,150,40.235778
-123059.223162,87,40.409006
-87866.378437,62,40.557438
-14897.766939,10,40.671029
-89758.153788,62,40.806508
-142848.562127,94,40.978851
-87868.207705,59,41.111894
-177226.175628,116,41.289478
-25394.039165,17,41.387663
-24495.64033,15,41.485162
-52578.52024,35,41.593501
-35188.171822,22,41.70139
-46783.901403,30,41.806368
-55589.450082,36,41.910326
-44885.775856,30,42.012366
-51482.394675,33,42.121285
-38787.151742,25,42.216573
-42786.546008,29,42.317297
-78181.179083,50,42.43478
-31784.59131,22,42.533032
-80578.281734,54,42.651394
-22889.31429,14,42.737876
-38184.268328,24,42.830469
-43387.805657,28,42.92641
-244513.333441,160,43.142634
-101770.102435,69,43.275285
-31894.160114,21,43.364859
-231612.9343,156,43.572561
-41279.17045,28,43.669976
-213023.899582,146,43.869973
-138662.161169,90,44.022903
-46984.014316,31,44.123121
-47587.150405,31,44.220926
-88678.991672,60,44.348291
-183524.280023,122,44.532696
-90960.372714,62,44.662183
-140253.695737,91,44.81322
-153040.871463,103,44.979561
-33992.391329,22,45.06935
-72464.188712,49,45.184104
-116857.00276,77,45.338108
-68075.855593,45,45.463902
-94271.329209,62,45.601321
-39295.447774,26,45.699845
-43886.925793,28,45.794712
-166943.860487,110,45.963313
-67975.739322,46,46.072934
-54780.664357,36,46.179535
-89282.872301,61,46.309246
-43485.853418,27,46.404578
-17598.559712,11,46.483818
-64088.22232,40,46.591436
-98464.527086,65,46.720649
-28790.699963,19,46.811228
-122156.471538,84,46.963856
-18793.82219,12,47.049244
-53883.676501,36,47.155023
-34491.301221,22,47.247383
-61782.300514,41,47.358658
-73579.430971,48,47.471595
-32394.180237,21,47.562672
-34393.892059,23,47.658473
-32288.609979,22,47.752799
-55790.601412,36,47.854606
-42285.170832,28,47.950793
-58874.586826,38,48.057566
-27890.824566,19,48.144391
-46887.938739,31,48.246938
-73475.354286,50,48.36318
-29086.456534,17,48.450836
-61187.968315,41,48.560526
-52983.367256,37,48.660878
-106172.269506,71,48.796642
-184640.90297,121,48.982154
-60381.157203,38,49.089029
-164252.603134,111,49.261966
-69179.101416,47,49.374722
-60884.898316,40,49.484716
-85872.081905,56,49.609379
-70671.714311,46,49.727395
-76469.041169,51,49.844698
-53390.528251,35,49.951543
-68878.565106,45,50.064687
-63880.5814,42,50.175501
-48279.905247,31,50.274289
-47382.547601,31,50.375871
-58179.730201,39,50.484749
-50691.536875,33,50.583766
-22993.293212,15,50.6679
-23894.307624,16,50.753724
-19493.012135,13,50.836946
-37480.54635,24,50.9283
-42685.481533,27,51.022534
-29794.056592,20,51.115095
-12994.710695,8,51.181907
-34880.447548,23,51.270634
-55188.482581,37,51.373587
-68478.322349,47,51.487646
-11892.754316,8,51.557804
-64684.757702,41,51.663897
-6998.077732,5,51.706328
-35874.791568,23,51.79624
-110570.052283,75,51.93995
-125861.686123,83,52.102165
-141855.079609,93,52.274965
-33394.96842,21,52.373231
-26390.730736,17,52.46406
-56682.467749,36,52.574723
-25294.795035,16,52.673132
-61074.51379,40,52.79093
-61378.74535,40,52.899528
-122661.114706,80,53.042023
-33191.134906,21,53.138346
-61575.004143,40,53.246009
-49992.874661,34,53.36538
-75476.150635,52,53.487987
-83573.876866,54,53.615356
-94455.901686,63,53.740764
-162747.100993,104,53.904273
-65380.484956,41,54.013173
-174635.149064,115,54.186723
-28388.975871,19,54.278181
-57580.967643,36,54.38086
-38488.926565,24,54.477297
-108163.276021,73,54.613713
-19197.744299,12,54.700482
-49983.119283,33,54.804944
-152840.544526,102,54.963122
-64081.285482,41,55.071525
-35189.297143,23,55.163243
-141748.113821,94,55.319555
-46285.162527,31,55.420402
-69465.978695,46,55.529956
-31988.906958,21,55.621099
-28491.134353,18,55.711314
-54283.017853,36,55.819771
-42481.498299,27,55.91261
-34385.053202,24,56.004828
-28195.107686,20,56.09567
-27398.534045,18,56.183182
-174056.428248,120,56.358793
-59079.540865,39,56.471931
-89859.816601,60,56.593414
-57976.704119,39,56.700028
-133560.675295,87,56.84502
-71266.945955,49,56.965436
-24588.402872,16,57.052571
-98656.16657,67,57.18415
-115472.459391,76,57.319756
-48577.755664,30,57.415287
-20990.786572,13,57.496394
-15595.801769,10,57.572794
-69968.911844,47,57.690417
-71881.591713,49,57.803754
-164556.149444,110,57.970341
-176242.172251,116,58.148811
-22692.647684,14,58.236993
-58576.910834,39,58.341259
-58678.79995,37,58.443678
-58183.297787,39,58.549162
-91761.85806,59,58.674372
-82972.662518,53,58.80346
-55681.450105,35,58.918044
-49179.079985,30,59.024623
-11098.527057,7,59.08327
-19295.97714,13,59.167521
-30389.067677,19,59.256016
-84281.705851,53,59.372757
-26394.9682,16,59.457435
-45888.800469,30,59.555834
-51179.609177,33,59.656311
-116561.210994,75,59.796455
-50681.085555,33,59.901607
-83174.276422,53,60.022092
-133356.560724,86,60.164917
-35786.367741,25,60.466651
-37684.503506,24,60.558139
-25096.67928,17,60.642767
-72486.570041,46,60.750984
-48586.535983,32,60.852525
-124358.596129,83,60.993506
-19290.466375,13,61.078508
-51281.537856,34,61.185238
-61767.759748,41,61.292046
-23894.89538,16,61.378911
-71786.397349,48,61.491953
-87364.81975,56,61.612242
-134966.6874,90,61.759198
-125660.058004,85,61.909221
-41778.185443,27,62.00291
-29491.343997,19,62.090123
-69074.950362,45,62.2018
-28794.66699,17,62.284557
-72079.247713,48,62.398384
-78177.118122,51,62.521184
-73576.582984,52,62.639432
-64861.873487,46,62.754274
-54186.585221,34,62.857156
-94662.177154,62,62.981221
-67672.652725,44,63.096942
-43990.296027,28,63.191458
-69771.499318,47,63.302727
-76969.870465,52,63.42034
-55277.256404,35,63.52188
-41486.582502,27,63.614311
-22191.310321,15,63.695343
-35192.818208,23,63.78705
-22492.262643,14,63.872004
-91766.655259,61,64.001673
-112261.500203,72,64.138179
-167938.153787,108,64.299164
-41989.296659,28,64.399101
-101157.858496,66,64.529968
-71978.459929,50,64.643856
-94371.380155,60,64.768473
-126355.207839,83,64.916062
-210706.776367,141,65.113489
-51985.044816,33,65.213464
-71571.224576,48,65.329138
-24999.243926,16,65.416087
-119158.667458,76,65.557609
-20097.314398,13,65.64229
-21788.69491,15,65.736314
-77972.518501,52,65.870693
-49389.319009,32,65.986868
-40997.675203,27,66.097018
-68876.938991,44,66.224201
-64972.409892,41,66.337842
-61873.041514,40,66.454161
-65577.013201,42,66.573895
-19594.708941,14,66.658074
-79368.174476,52,66.777612
-58483.158216,39,66.88207
-41880.264666,27,66.975502
-70572.031064,47,67.095884
-42391.162382,26,67.189427
-162633.638453,111,67.357192
-189939.020104,126,67.543217
-64682.312046,40,67.650879
-111771.958858,74,67.795194
-19995.427913,12,67.888313
-64484.086214,42,68.000239
-145560.705341,98,68.171192
-96563.04393,60,68.311023
-87680.42693,56,68.440071
-78869.954223,53,68.573777
-66984.10766,43,68.705172
-88154.308004,58,68.855575
-24988.060683,17,68.957673
-43991.085758,29,69.063772
-65179.632382,43,69.180884
-62375.875807,41,69.299185
-43892.094272,29,69.401094
-138857.17766,90,69.55742
-62180.376296,42,69.664621
-46784.567741,32,69.764223
-127654.856997,82,69.914164
-29795.653806,20,70.015179
-25194.146191,16,70.115482
-59986.358433,38,70.221493
-62980.130138,42,70.330276
-81672.626605,56,70.450952
-28591.126725,18,70.537639
-26795.40617,19,70.629438
-45890.734181,28,70.732059
-65483.025403,43,70.876226
-88573.626983,58,71.021325
-76486.369008,52,71.141719
-230305.316311,152,71.377864
-58684.967395,39,71.494896
-48883.484052,33,71.609688
-43986.084171,30,71.717367
-164940.968076,110,71.894479
-35985.835204,23,71.994117
-83480.881937,55,72.130579
-62181.246391,40,72.244907
-140954.077973,94,72.412165
-82175.806915,53,72.546167
-18999.107616,12,72.635359
-36390.009038,24,72.748734
-16298.000482,11,72.843593
-111171.511094,74,72.989503
-51282.777864,33,73.104699
-93269.656887,62,73.248949
-199923.496,135,73.467877
-34689.38637,22,73.569527
-78064.646059,50,73.699614
-113449.502651,72,73.848324
-58178.102131,38,73.966596
-72183.971639,47,74.097824
-41490.369673,28,74.202531
-7399.980317,4,74.237939
-103360.616454,66,74.379297
-79462.459936,53,74.507093
-81967.644848,56,74.641005
-101263.865992,68,74.784917
-49091.196444,32,74.897203
-58484.078461,39,75.014759
-48696.096209,31,75.123786
-45685.545543,32,75.229775
-63184.158128,41,75.341581
-65281.381655,43,75.467172
-80275.142318,52,75.59598
-55586.879415,36,75.702273
-89372.232366,56,75.825573
-66185.158779,44,75.939658
-46993.151033,32,76.038126
-53582.10475,34,76.142414
-56981.514771,37,76.246044
-50688.09701,32,76.345506
-30487.77869,20,76.437311
-98769.912174,65,76.564726
-7100.0005,5,76.606147
-73775.243993,46,76.717628
-55186.395789,35,76.814767
-33489.796736,22,76.910883
-118273.811298,79,77.059648
-55482.880313,36,77.163026
-74665.3001,48,77.27734
-95465.453573,61,77.403375
-50491.149514,35,77.508735
-77875.442497,52,77.628302
-107462.039478,70,77.762261
-52285.89483,35,77.8643
-33786.264825,21,77.954758
-46787.843339,32,78.054094
-81664.170246,55,78.175242
-120451.356502,79,78.314946
-51378.442653,32,78.413531
-138139.088049,90,78.561158
-115464.725007,77,78.700012
-58483.418497,36,78.803056
-65768.725338,46,78.91062
-36496.327781,23,78.999947
-67171.167202,46,79.109147
-70270.055668,46,79.22083
-49294.051806,33,79.330776
-37880.295965,25,79.42486
-53485.524503,37,79.526761
-112061.979313,74,79.659051
-40594.425093,26,79.753469
-52383.78468,33,79.853894
-58582.879178,38,79.964695
-50991.916196,32,80.064832
-44090.691317,28,80.162013
-20498.2301,13,80.24574
-61789.540103,39,80.346683
-44192.406199,29,80.442856
-70482.118654,46,80.556571
-123462.172542,81,80.702903
-56786.889436,37,80.808325
-47788.22592,31,80.904992
-80981.835809,56,81.022706
-30096.618817,20,81.113568
-46976.495776,29,81.207988
-55287.59161,37,81.30953
-53490.356352,36,81.418032
-27284.744329,18,81.503359
-32090.534766,22,81.597451
-129072.177006,84,81.740067
-55493.315126,38,81.841912
-38093.742167,25,81.932417
-18198.907799,12,82.019824
-26990.394705,18,82.106626
-76779.180451,50,82.224045
-27198.619548,18,82.312713
-50494.495851,32,82.409102
-45987.365688,29,82.504496
-42789.968092,28,82.600334
-98278.165394,65,82.725844
-21490.020623,14,82.810061
-48683.051021,32,82.910162
-33090.543497,20,82.999086
-81977.54474,55,83.124862
-24292.872485,16,83.209545
-57982.836046,39,83.314712
-68179.7721,45,83.425672
-36094.983252,23,83.516593
-89174.419107,58,83.642689
-126471.006597,84,83.791257
-27887.604525,18,83.878388
-41988.038198,27,83.973322
-28493.026311,20,84.063028
-76478.321871,51,84.180193
-22599.234256,14,84.264546
-74772.865509,48,84.37931
-70080.221672,46,84.49568
-41688.982563,27,84.58945
-75181.678229,48,84.704224
-84178.589221,56,84.841131
-55074.140527,39,84.965398
-70474.978363,46,85.083361
-53187.180492,35,85.195473
-58585.568397,40,85.303511
-45285.088685,31,85.407507
-67671.393187,44,85.515651
-17893.911372,11,85.592857
-46492.110454,31,85.691542
-21691.173083,14,85.773128
-120258.636668,79,85.91421
-59483.050071,39,86.02198
-161056.200541,107,86.197251
-49586.360707,33,86.299796
-53882.913032,35,86.40463
-46788.279127,32,86.522198
-36487.121406,24,86.624996
-48292.578086,32,86.728062
-47593.569394,31,86.832359
-13597.699404,9,86.909715
-11198.910466,7,86.971786
-24295.352111,17,87.057047
-56882.897132,38,87.163186
-73983.256913,46,87.272441
-69786.107602,47,87.390397
-45791.488031,31,87.489835
-23997.065688,15,87.57469
-47484.652685,31,87.6724
-32489.1555,23,87.765784
-29294.689311,20,87.855632
-16494.926271,11,87.937127
-31490.968619,21,88.026762
-98173.015023,66,88.155984
-60483.777314,42,88.27354
-112553.75553,74,88.410234
-21098.144621,14,88.495401
-144247.360779,98,88.651711
-14099.68837,9,88.724552
-32896.331633,22,88.819868
-125075.824086,83,88.96873
-38197.738979,25,89.063814
-34194.348504,23,89.156297
-20997.646773,13,89.23725
-76775.230226,51,89.36116
-25991.935613,16,89.460342
-45288.935478,31,89.567934
-51382.372882,33,89.672772
-18298.207826,11,89.754114
-32990.045808,23,89.858827
-36187.288926,24,89.964171
-98170.223795,67,90.113239
-37988.940901,27,90.223599
-47896.125156,32,90.333557
-35190.925475,24,90.436536
-38391.83168,25,90.545096
-17095.932642,11,90.641479
-27594.134802,18,90.737929
-33793.610059,21,90.842477
-12097.695295,9,90.932018
-74477.205132,51,91.06832
-148556.653772,100,91.25666
-22794.254233,16,91.357188
-99683.087226,65,91.502388
-43093.536346,30,91.615643
-9697.704268,6,91.673234
-94075.026559,63,91.805746
-48789.286431,31,91.901775
-29593.552975,20,91.993453
-118556.79771,81,92.133585
-87482.052752,59,92.265923
-53186.680103,35,92.370704
-28997.158135,19,92.458978
-25390.708993,17,92.544743
-100461.414579,68,92.676634
-77884.701422,54,92.797651
-58482.63635,39,92.909873
-26096.200614,18,93.0004
-45293.062605,29,93.093302
-50488.083654,36,93.204232
-28595.743272,20,93.30677
-110265.810478,77,93.462739
-29794.293717,21,93.56522
-32887.354232,21,93.666682
-108581.07788,74,93.821731
-59489.037456,38,93.939362
-23899.122772,17,94.033901
-140559.237671,95,94.1999
-67480.887757,45,94.314894
-27595.361414,19,94.416196
-82591.383088,55,94.545891
-38893.965675,25,94.650137
-42493.613247,26,94.755474
-22198.236184,14,94.850515
-40193.41087,25,94.952229
-44596.489565,29,95.061558
-62482.59695,40,95.18113
-15397.627002,11,95.279267
-53489.308236,36,95.400379
-22093.289408,14,95.494113
-50387.915175,31,95.596525
-16098.451569,11,95.683321
-68284.631704,46,95.804832
-50686.17245,35,95.909839
-47189.9553,30,96.00653
-22092.170557,14,96.093511
-21697.807319,14,96.176146
-15299.589271,10,96.257462
-18897.415374,13,96.342188
-57395.918288,36,96.448882
-49679.231961,30,96.545078
-9699.985246,6,96.594223
-34986.759398,24,96.690465
-55572.977931,38,96.794746
-27496.138853,18,96.88524
-78388.419297,54,97.011818
-96076.495847,62,97.137287
-42590.890989,27,97.235829
-15797.96624,10,97.314283
-39790.449071,26,97.409379
-35396.310049,22,97.499737
-17798.486657,12,97.584172
-31191.706064,22,97.677509
-139281.157126,91,97.825481
-10898.839241,7,97.886005
-21297.820922,15,97.976905
-23797.603122,15,98.070731
-35589.428796,25,98.194022
-41193.48152,27,98.299575
-25896.253844,16,98.39646
-79179.405827,52,98.528974
-38487.571003,24,98.639562
-40093.98798,27,98.749876
-42891.624707,29,98.858825
-29096.037625,20,98.963868
-56589.474441,38,99.076141
-44898.296001,30,99.189629
-28894.879992,19,99.2904
-15498.977011,11,99.382439
-61490.96852,42,99.503223
-44591.670865,30,99.616416
-16396.470441,10,99.709193
-27396.560932,18,99.80681
-29091.531522,19,99.904836
-59490.305457,39,100.027028
-28894.84797,20,100.129799
-31288.630868,20,100.232771
-10999.390483,7,100.298697
-51994.452827,33,100.41473
-18998.33008,12,100.506274
-34595.124686,23,100.627166
-54884.814603,36,100.748362
-12598.79657,8,100.828031
-71977.962844,48,100.949053
-10098.442703,7,101.011954
-110159.439924,75,101.147918
-24295.769723,17,101.237862
-19494.700852,12,101.323733
-59884.850993,39,101.427545
-27785.235097,18,101.512543
-34098.542944,24,101.608925
-49189.811707,32,101.716668
-25597.037823,17,101.816983
-27690.373747,18,101.916677
-77378.763001,52,102.041982
-85183.474197,55,102.168517
-58193.425038,38,102.280174
-22297.014269,16,102.364339
-19098.345623,12,102.447537
-33893.88772,23,102.55129
-22597.452619,16,102.651224
-25591.243677,16,102.752365
-30790.197271,20,102.847784
-61386.369844,41,102.95806
-24792.667266,17,103.044528
-38291.009986,26,103.138413
-36297.388178,22,103.227627
-25693.08759,17,103.317708
-17098.218776,11,103.397359
-26795.72134,17,103.481908
-83470.347383,56,103.605441
-44590.965438,29,103.717697
-73887.15882,47,103.840252
-42386.909476,28,103.954929
-56781.445752,38,104.071691
-15495.018545,10,104.157543
-39991.149409,27,104.260758
-42799.437177,28,104.361378
-35395.900461,23,104.455715
-26598.962306,18,104.544445
-29594.705123,20,104.635038
-48579.498551,33,104.7375
-54888.560272,38,104.841586
-32093.47486,20,104.931898
-23092.736515,15,105.015239
-46391.09447,31,105.114678
-82088.295568,54,105.235904
-20296.905301,13,105.319404
-16898.505007,11,105.399843
-19300.001443,13,105.484369
-45491.682831,30,105.588031
-58992.445832,37,105.694224
-65290.918,44,105.805095
-52490.320718,35,105.905899
-123878.53284,83,106.054794
-27198.264203,18,106.139932
-19395.119278,12,106.221315
-43291.414724,28,106.317512
-53685.793661,34,106.419082
-55389.129059,35,106.518804
-26794.793939,18,106.605181
-64973.002017,40,106.715163
-20996.394913,14,106.800692
-14791.80351,10,106.888122
-14498.247277,9,106.964167
-56989.113456,36,107.064249
-38975.991132,25,107.159781
-40793.802229,26,107.25116
-28693.902978,18,107.336557
-48588.763135,32,107.439538
-35189.585645,23,107.533338
-57490.672539,38,107.637578
-43192.498606,28,107.736833
-39797.180206,25,107.833881
-33498.782116,22,107.930487
-18991.466619,13,108.029936
-7999.601773,5,108.078171
-11699.737244,8,108.1557
-37095.07926,23,108.251371
-51793.407697,34,108.354855
-36993.063734,25,108.447083
-79391.835709,53,108.572888
-33398.993396,22,108.677811
-13999.907534,9,108.762947
-29895.695737,22,108.857937
-52191.361738,35,108.966437
-42397.816364,28,109.066587
-16099.037906,10,109.15772
-36391.131101,24,109.265757
-65989.373205,43,109.385549
-21894.319911,14,109.471055
-31792.953138,21,109.561791
-25191.210308,17,109.650376
-52587.005458,37,109.753345
-29697.981718,19,109.848732
-56280.617048,37,109.963735
-18699.164025,12,110.047925
-56277.217217,37,110.153651
-36693.148731,25,110.254974
-33792.394328,21,110.350278
-46190.561786,30,110.445793
-33994.939397,22,110.535657
-11899.282289,8,110.604927
-25089.727785,18,110.698623
-44585.507096,29,110.811061
-8998.413012,5,110.870737
-17298.283081,11,110.961364
-62985.235567,42,111.085523
-28096.909413,18,111.180101
-47384.146032,31,111.279219
-50795.944551,32,111.378393
-32584.530383,23,111.472443
-84282.772872,54,111.590357
-66295.213393,45,111.699903
-33893.123984,23,111.792844
-21394.822722,13,111.879961
-40697.048575,25,111.971337
-18898.567575,12,112.054651
-45991.217555,30,112.154087
-29788.627446,19,112.245422
-13399.077668,8,112.324436
-23598.593704,14,112.425142
-19597.916483,13,112.518383
-36783.676862,23,112.613406
-43693.18868,29,112.720633
-39090.234224,27,112.827093
-31883.963832,22,112.923916
-24792.776099,17,113.012404
-47195.672417,31,113.123639
-19298.542839,12,113.212203
-24790.956468,16,113.305532
-41194.965865,27,113.407979
-35592.654303,25,113.508102
-38290.901062,26,113.615054
-19197.384319,13,113.704503
-17998.273473,12,113.790836
-32489.672126,22,113.885349
-15696.565432,11,113.968042
-27695.685436,18,114.056474
-54393.169301,35,114.161599
-21098.998926,14,114.244062
-46992.608139,31,114.34848
-57787.141343,37,114.450168
-37392.400751,24,114.549086
-48992.176643,34,114.661251
-32992.728372,22,114.758519
-44487.925162,30,114.869828
-37590.159201,24,114.962202
-27298.138405,18,115.058012
-12599.500466,9,115.139467
-29589.530084,19,115.233634
-35383.626936,25,115.336585
-35095.935019,23,115.426198
-36987.538544,26,115.524249
-75684.222198,50,115.640787
-64184.415437,42,115.755811
-19899.418102,14,115.863776
-8799.852954,7,115.93477
-41779.382374,28,116.043088
-11198.361167,8,116.122549
-24094.052368,16,116.239551
-37490.192758,26,116.353412
-30997.451093,21,116.457041
-58186.809967,38,116.566342
