#{"t_start": 1702278341.546579, "env_id": "ContactProcess"}
r,l,t
-22099.96944,17,299.47993
-14898.637218,11,299.492933
-17498.899159,11,299.507656
-12498.722562,9,299.519083
-16996.715945,11,299.532305
-16997.713965,13,299.546763
-14299.636826,9,299.556917
-16999.22365,13,299.575194
-10798.95448,8,299.637045
-9700.000399,7,299.646157
-10099.984585,8,299.657188
-18898.994276,15,299.676603
-15898.955633,11,299.688655
-27698.920348,20,299.712163
-19299.889669,13,299.726657
-17394.916247,13,299.74153
-19696.511679,13,299.756397
-17899.997539,12,299.769645
-10799.009669,8,299.779996
-15999.939491,12,299.793468
-9796.725405,6,299.799853
-13698.446322,11,299.812603
-28598.830253,21,299.836818
-12197.971523,9,299.847255
-16899.509267,13,299.860758
-26799.53431,18,299.880675
-18299.359317,14,299.896991
-22997.986414,17,299.915898
-20099.833724,15,299.982597
-21099.040161,16,300.002935
-10699.342656,7,300.012518
-11099.98152,8,300.023348
-24793.450297,20,300.046306
-26397.27492,19,300.069176
-22399.174651,17,300.088639
-21398.961123,16,300.107841
-24993.434477,17,300.125597
-15795.37012,12,300.141006
-23099.141701,16,300.160178
-18598.231118,14,300.179739
-13599.758992,11,300.192811
-28798.423232,20,300.212332
-13798.079249,11,300.224257
-11798.199754,8,300.23317
-10499.132903,9,300.243303
-35897.806865,28,300.273176
-26898.504428,21,300.345828
-15999.509079,13,300.363132
-11999.598428,9,300.374526
-9397.809738,7,300.385087
-19899.285711,15,300.403384
-17999.321982,13,300.420658
-15697.859703,11,300.431782
-25295.026312,18,300.451916
-12997.499344,9,300.462
-9998.937946,8,300.47295
-10597.511843,7,300.4809
-21799.332614,16,300.499119
-18199.324654,14,300.513016
-14998.722167,11,300.524382
-27497.576606,20,300.547179
-29998.83446,22,300.571044
-16599.853101,12,300.585187
-20398.927946,16,300.602513
-21998.403984,17,300.674837
-25095.347304,18,300.69451
-16198.859632,13,300.711005
-17697.211265,13,300.7266
-24799.495755,17,300.745023
-27099.208523,20,300.764361
-22397.959589,17,300.783288
-40699.460726,29,300.812957
-17898.652517,12,300.825893
-10099.971049,8,300.83545
-35098.808617,25,300.860244
-16399.986559,11,300.87353
-16699.574506,12,300.884928
-21199.038215,17,300.904835
-11099.560561,7,300.91377
-27297.561924,19,300.934787
-17799.045808,12,300.949066
-19198.710678,16,301.017719
-13897.075004,11,301.0295
-16499.831553,13,301.046499
-35599.290513,27,301.076465
-25398.969512,18,301.095897
-22099.679124,16,301.112767
-10698.915031,8,301.121839
-17998.651307,14,301.139437
-12097.730134,9,301.149825
-23299.892301,17,301.168499
-24597.583156,18,301.190071
-8099.288575,6,301.198254
-18998.661012,15,301.217525
-15199.333058,11,301.23182
-18199.399333,15,301.250566
-10799.973323,8,301.258135
-20998.769291,15,301.271752
-27699.3913,20,301.29269
-12999.868741,10,301.352896
-15598.344109,13,301.371131
-13796.941713,11,301.383573
-34399.171694,24,301.40686
-11397.815203,8,301.416675
-23897.817611,19,301.435218
-14999.654107,11,301.447627
-13799.743822,11,301.460805
-19398.137252,14,301.476601
-19899.188363,14,301.491816
-14798.939292,10,301.503302
-17498.834537,12,301.516796
-15397.194658,10,301.527002
-20299.337476,15,301.547421
-34298.674907,25,301.575708
-19699.731511,15,301.591966
-7900.000351,5,301.597865
-17497.634891,13,301.612374
-22898.177454,18,301.632302
-22598.848414,17,301.700163
-24998.571844,18,301.720552
-18499.538815,13,301.733887
-19196.488811,14,301.747198
-12199.856752,9,301.758358
-14098.614076,11,301.77392
-19999.069898,15,301.789729
-11398.202492,8,301.799042
-21999.420234,17,301.82065
-13299.757839,10,301.8325
-17197.211585,14,301.851976
-16198.648813,12,301.865594
-24599.360297,19,301.887021
-22498.969253,17,301.906817
-9499.442601,7,301.917157
-24898.49077,18,301.939553
-23499.510221,17,301.961299
-18999.666237,14,301.977885
-13199.493212,9,302.044101
-38999.484128,30,302.071688
-16099.101543,12,302.085972
-34299.530322,26,302.11258
-15597.698278,11,302.128554
-27797.807119,21,302.153847
-29198.214727,21,302.178974
-16796.261224,12,302.193338
-14497.761212,11,302.207557
-17999.991349,13,302.222311
-26497.912896,19,302.241805
-26696.689833,21,302.267818
-30299.876806,22,302.290228
-16098.643557,13,302.305014
-25299.542007,18,302.32342
-32694.53124,26,302.401851
-13898.128121,9,302.410607
-17599.1837,13,302.424918
-15598.98646,11,302.439409
-20399.614268,15,302.457719
-9997.948104,8,302.467522
-13399.958312,12,302.483488
-14398.901948,10,302.49742
-12299.291172,8,302.507962
-25399.996776,19,302.527201
-15198.23609,12,302.541238
-17198.091497,13,302.555908
-9598.801021,7,302.564689
-20198.819904,15,302.581605
-12499.490202,9,302.59514
-6899.754805,5,302.602485
-39098.572894,29,302.633828
-23699.53395,18,302.654726
-7598.847493,6,302.661389
-18397.809097,13,302.675941
-19699.359622,16,302.74508
-18299.960233,13,302.758436
-22098.871951,16,302.774982
-28998.777433,23,302.803897
-14599.409557,11,302.817716
-24099.380291,17,302.839263
-9599.915106,7,302.846755
-17599.355309,13,302.863242
-11098.663676,10,302.877127
-18499.788705,13,302.892727
-10798.586326,8,302.903528
-19598.57886,15,302.923066
-15998.197865,11,302.936986
-14597.893686,10,302.949833
-12399.846393,9,302.960681
-10599.682929,7,302.970504
-7197.841269,6,302.977895
-18599.293376,14,302.993855
-15798.677067,11,303.007056
-20698.435237,15,303.024902
-41598.135659,32,303.110484
-16498.109131,14,303.128173
-18395.492727,14,303.145273
-21099.223776,15,303.160609
-14598.896895,10,303.171515
-13497.886096,9,303.181679
-23399.04743,17,303.200988
-20897.164923,16,303.221645
-19698.650484,15,303.236219
-18597.434369,14,303.250612
-12699.124633,10,303.263494
-28199.60748,21,303.285942
-16297.384245,12,303.299869
-17899.581736,13,303.312761
-8199.851726,6,303.319829
-15499.726033,11,303.331426
-16496.47307,12,303.345433
-23698.581987,17,303.369022
-16699.297452,12,303.383305
-9098.740911,7,303.440918
-19599.7187,14,303.45707
-15299.353974,11,303.469581
-17597.988671,12,303.48484
-23499.756608,18,303.505902
-11199.765443,8,303.517786
-32599.276071,26,303.546931
-17098.336454,14,303.564526
-18799.164514,14,303.581356
-23599.739824,18,303.602842
-17499.515278,12,303.616155
-13699.94013,10,303.628061
-14399.471635,11,303.642886
-22498.68893,16,303.661064
-9798.80613,7,303.66997
-23799.308712,16,303.687985
-18200.000405,12,303.700788
-17198.437917,12,303.715657
-38096.86404,27,303.792614
-14398.668738,12,303.810035
-26797.525718,21,303.840161
-16599.364493,11,303.851287
-16896.41605,13,303.865679
-18398.559227,14,303.88422
-12698.199418,9,303.894013
-23195.826239,16,303.912199
-5399.75606,4,303.91774
-26897.037119,19,303.936915
-37098.186342,27,303.967414
-14999.994398,11,303.97996
-22199.528955,16,303.995
-12899.255862,10,304.005297
-7198.916486,5,304.011652
-18598.554973,12,304.026586
-29596.297015,22,304.051285
-13199.607027,10,304.06332
-14399.433403,11,304.077214
-20299.452796,15,304.146871
-22198.890401,16,304.16345
-8899.774683,6,304.171685
-9500.0005,7,304.179616
-10499.631024,8,304.190405
-27996.951225,19,304.211962
-31097.159433,23,304.238011
-9799.960763,8,304.248717
-7198.516009,6,304.256159
-21897.84817,17,304.277031
-12597.509968,9,304.287144
-29694.695871,20,304.306575
-13299.992634,10,304.318404
-15599.9927,10,304.329749
-12397.845593,9,304.339957
-10599.831673,7,304.348163
-22298.72928,16,304.36506
-6798.457825,5,304.370948
-16398.167039,12,304.384426
-14198.715263,10,304.395501
-17599.390846,12,304.413358
-22799.294411,16,304.482816
-13798.898687,10,304.494861
-12599.212938,9,304.505081
-16698.093928,12,304.518912
-10799.816309,9,304.533613
-8999.947996,7,304.541903
-21198.821272,15,304.561907
-21697.931156,16,304.582268
-11799.128405,9,304.595356
-26099.159647,18,304.614648
-24098.26154,19,304.638339
-12000.000774,8,304.648445
-13999.305432,11,304.663302
-23199.006907,18,304.682899
-8297.308438,6,304.69097
-12498.500016,9,304.703234
-11397.539077,8,304.712453
-25298.105945,19,304.735381
-17199.916546,13,304.751388
-10699.690295,8,304.763762
-16199.038416,11,304.777512
-19399.010312,15,304.795046
-19698.98784,14,304.862359
-24999.334457,18,304.877717
-24997.863356,18,304.90409
-12398.167353,10,304.916176
-18597.333678,12,304.929362
-20999.964348,16,304.949145
-25598.728755,20,304.970277
-26798.688933,19,304.991844
-18897.349563,14,305.009029
-11399.526869,10,305.020358
-14998.384399,11,305.034526
-10999.051718,9,305.044809
-10399.136727,9,305.055605
-20297.579644,16,305.072397
-13998.389787,9,305.082978
-22798.564767,20,305.105484
-9599.041413,7,305.11343
-18999.352074,15,305.131705
-19698.589482,15,305.204632
-16099.139555,13,305.220777
-10899.366065,9,305.232435
-12699.190077,9,305.243691
-19698.105637,14,305.257257
-16999.644826,12,305.270417
-27597.251397,19,305.290419
-17299.643492,12,305.303985
-14696.425655,10,305.316456
-11898.951884,8,305.327128
-20699.089654,16,305.342409
-11298.72151,9,305.353351
-8899.95677,6,305.360046
-22198.468953,16,305.378745
-21198.684387,16,305.399575
-15198.987005,11,305.412409
-18797.805038,12,305.425478
-15799.992131,12,305.438682
-16599.085492,14,305.455482
-9798.91465,7,305.465043
-10699.14959,8,305.473755
-19599.286771,14,305.4912
-19199.428846,14,305.559797
-26898.95392,18,305.579272
-22099.750168,16,305.597416
-12398.138633,11,305.611218
-11597.936462,8,305.621453
-19599.374952,15,305.639583
-11898.125687,8,305.649447
-26399.139093,21,305.674558
-19099.981893,14,305.689648
-12398.061281,10,305.701264
-21597.845623,16,305.718303
-14399.195402,11,305.731597
-23499.263368,16,305.747212
-13198.533579,10,305.757837
-11696.245468,8,305.766562
-16199.72526,12,305.779383
-8598.126828,6,305.785643
-12098.954415,8,305.794751
-17898.451667,12,305.809853
-17899.923823,13,305.823978
-23696.470992,17,305.840805
-26499.262457,20,305.920522
-10897.321691,8,305.928976
-10899.344112,9,305.938829
-18799.569333,14,305.954405
-19097.855322,14,305.970534
-12699.062117,9,305.982702
-13997.996442,11,305.996937
-22796.570662,17,306.016161
-17099.992913,13,306.029566
-9399.989603,8,306.038038
-14296.019803,11,306.050362
-32599.673888,24,306.07781
-16196.153019,13,306.094087
-27498.750552,22,306.119928
-21097.642828,15,306.134783
-18899.529592,13,306.150672
-22398.899272,18,306.174187
-17297.938674,13,306.188847
-12798.255757,9,306.246705
-11993.915602,7,306.255732
-18697.290753,14,306.2728
-20199.121275,14,306.287593
-21399.062753,16,306.305077
-12399.372491,9,306.316168
-22898.817207,16,306.336479
-16499.714564,12,306.35284
-38298.084486,27,306.383775
-12299.668858,9,306.394194
-34698.946477,25,306.418863
-15899.648013,11,306.431105
-17099.225222,12,306.444439
-13299.841104,10,306.455743
-27996.850368,20,306.474931
-21499.992013,16,306.492648
-29498.654707,22,306.515397
-11098.954377,8,306.526604
-12299.848659,10,306.589107
-12098.735467,9,306.599374
-17097.867624,12,306.612956
-11299.271491,8,306.623248
-13798.319841,11,306.637315
-13599.857707,10,306.648492
-19899.466555,15,306.667187
-13398.761787,11,306.681583
-13498.858797,10,306.695864
-15599.710163,11,306.708456
-10499.611516,9,306.720678
-21399.411464,17,306.740539
-26098.619154,19,306.762007
-21398.338001,15,306.777231
-11097.711057,8,306.786456
-13798.881263,11,306.800082
-23997.292513,18,306.820715
-23094.756117,17,306.839375
-12299.853536,10,306.852274
-13399.490229,10,306.86497
-23399.101397,16,306.882251
-6800.000199,5,306.938632
-23898.493126,18,306.959953
-13699.263146,10,306.968826
-10298.956209,7,306.978473
-32995.793231,24,307.004274
-16599.069937,13,307.021983
-12199.365659,8,307.030741
-19495.375842,14,307.047987
-19399.687434,15,307.065884
-20996.272851,15,307.081937
-10999.951202,8,307.092172
-16899.800315,13,307.108119
-10999.514384,8,307.119218
-21499.895376,15,307.135884
-12998.875822,10,307.149806
-11899.764611,8,307.159737
-15196.694777,11,307.1732
-14397.84593,10,307.186657
-51499.258039,39,307.22367
-20399.562346,15,307.306546
-8799.959366,6,307.313724
-16298.068775,12,307.329894
-18099.45761,14,307.345855
-17799.502968,13,307.36169
-12598.68652,9,307.373484
-29299.844145,22,307.398203
-13099.526458,9,307.410318
-10799.32565,8,307.420723
-8198.496873,5,307.42724
-9398.276178,8,307.439627
-13299.660566,10,307.454236
-31098.044954,21,307.476164
-23299.88613,16,307.493005
-10498.953688,7,307.501249
-25998.634815,19,307.523619
-13999.362148,10,307.534204
-13497.738202,10,307.548252
-9899.009769,8,307.557956
-11599.570713,9,307.571028
-21698.604898,16,307.590956
-20099.231143,15,307.608962
-10599.988711,8,307.669513
-6699.172459,5,307.677233
-19197.689191,15,307.695225
-6300.000356,4,307.700143
-19898.97348,15,307.718424
-12699.296484,9,307.729079
-9399.728822,7,307.73754
-17299.961416,13,307.751668
-19098.737832,14,307.764983
-25099.424887,18,307.785711
-43697.87583,34,307.826002
-34098.371035,26,307.857046
-11895.850884,10,307.866258
-11198.110742,9,307.878264
-22698.520554,17,307.896769
-12099.19154,9,307.908155
-17399.540058,13,307.92137
-22098.860135,17,307.942851
-6999.086976,6,307.950373
-28196.006704,22,308.021507
-18898.035143,14,308.039088
-17496.823365,13,308.052934
-16499.592408,12,308.06865
-12298.597774,9,308.080009
-21299.311127,15,308.093539
-21497.25477,16,308.110847
-16598.75128,12,308.125279
-15698.591068,12,308.139945
-9298.695071,7,308.14714
-13599.780458,10,308.160098
-13099.032245,11,308.173798
-19896.250707,14,308.19026
-13798.829507,11,308.205992
-16099.83625,13,308.221199
-27299.227314,19,308.2404
-13799.104801,10,308.251743
-24996.931568,18,308.270626
-28699.395488,19,308.28988
-16398.807843,12,308.354506
-26099.961432,19,308.37451
-13699.246336,10,308.387682
-17599.661044,13,308.405899
-11897.086804,9,308.416405
-18097.794134,13,308.4326
-15799.794252,11,308.444601
-13899.538031,11,308.459745
-21799.125775,17,308.47991
-16698.948026,14,308.497077
-23498.334385,17,308.513926
-21499.232726,15,308.53244
-12799.415812,9,308.543315
-28899.246387,22,308.567867
-15398.410431,12,308.582333
-22298.743087,16,308.601009
-15096.906962,10,308.613194
-25498.947742,19,308.632844
-19599.066589,15,308.700117
-31497.073402,23,308.723435
-10999.985137,9,308.733304
-9300.000378,7,308.742308
-6798.900684,5,308.74777
-19799.044303,15,308.763884
-23198.89257,17,308.783926
-14599.488807,10,308.795517
-17799.32392,15,308.811749
-18998.523369,13,308.827068
-16497.286213,12,308.841981
-6796.605868,5,308.848536
-15799.750528,12,308.86167
-29999.78765,22,308.884827
-14398.267139,11,308.899838
-25999.99915,19,308.920225
-14399.395053,11,308.930945
-13098.187291,10,308.942087
-19895.969247,15,308.958365
-20198.54823,15,308.977809
-12199.602993,8,308.989483
-28299.994745,20,309.061207
-20398.736403,14,309.076015
-17298.518581,13,309.090332
-14399.643235,10,309.103862
-20599.257696,15,309.11852
-17499.576803,13,309.133713
-14298.64468,10,309.145129
-21697.176706,15,309.161536
-20999.936374,16,309.17886
-19096.627383,15,309.196329
-27497.829839,21,309.220375
-20698.925305,15,309.236204
-9698.604078,8,309.246631
-13299.78627,10,309.257215
-20199.318493,16,309.275851
-16996.801541,12,309.288809
-12298.992728,8,309.297684
-15799.356278,13,309.31446
-18094.021299,13,309.328341
-17199.479755,12,309.396592
-12299.984216,9,309.409808
-7900.000221,6,309.416652
-14399.39026,11,309.430856
-12299.388573,9,309.441851
-20698.026806,18,309.460602
-22097.96791,16,309.478325
-28498.300885,22,309.501036
-5898.020383,4,309.505272
-9299.496959,6,309.513243
-36399.994852,24,309.536375
-21899.627004,16,309.555371
-26899.279423,21,309.580253
-11499.549168,8,309.588988
-12497.703168,10,309.602478
-15198.964314,11,309.614792
-35397.635878,27,309.643574
-10799.00164,9,309.65393
-17097.158993,14,309.673319
-18796.439487,15,309.74255
-27198.361158,21,309.761668
-10699.815908,8,309.774033
-13698.438631,10,309.785756
-11699.075958,9,309.798108
-5597.990048,4,309.802906
-18597.912488,14,309.819475
-10199.320133,8,309.829064
-29499.387763,20,309.851678
-24699.692059,18,309.870967
-14999.983599,10,309.881479
-14798.506999,12,309.894349
-13398.545531,10,309.908054
-11499.986914,8,309.917333
-11699.435317,9,309.929387
-24996.529101,18,309.946449
-16398.022037,13,309.962064
-16496.287007,14,309.979749
-24699.502517,19,310.000302
-20898.143782,17,310.017127
-19200.001007,14,310.084422
-15599.260039,12,310.099407
-19499.160302,14,310.116138
-16397.989288,13,310.13251
-23999.633026,17,310.148418
-15599.248584,13,310.163287
-21499.220525,15,310.18026
-21799.990719,15,310.195318
-18998.082865,14,310.209458
-19799.549286,13,310.226102
-19499.84399,13,310.23942
-7198.871528,5,310.245068
-30699.753628,23,310.269916
-9299.745648,6,310.276855
-14099.844382,9,310.288976
-11199.852257,8,310.2969
-21395.920829,18,310.317888
-15199.086447,12,310.330425
-21899.595473,17,310.347801
-19297.23621,15,310.419039
-14998.951236,11,310.432928
-18695.703408,14,310.448657
-11998.726235,10,310.461436
-21599.468205,16,310.477272
-6898.918949,5,310.484698
-17299.104328,13,310.49925
-30897.127198,24,310.524949
-29797.813762,23,310.549928
-16199.877181,13,310.564932
-12399.499997,10,310.577167
-23798.154993,18,310.598579
-9999.907454,7,310.608171
-15699.708941,12,310.623199
-14097.781595,11,310.636385
-13998.857144,11,310.649808
-27698.360489,21,310.670971
-14398.37823,10,310.683072
-23099.311628,18,310.701892
-17299.354912,12,310.76519
-16396.609028,13,310.779503
-19496.481957,14,310.795957
-18100.000797,12,310.809106
-12599.28339,9,310.820037
-26399.048853,19,310.838199
-24698.488158,19,310.858394
-23099.855158,17,310.876713
-20998.967791,15,310.893859
-41699.513993,31,310.926942
-8296.774448,6,310.93509
-22898.420707,18,310.954843
-11799.851454,9,310.964451
-15197.770362,11,310.976373
-6699.231363,5,310.981672
-7598.591139,5,310.988324
-19699.488765,14,311.00805
-7498.931305,6,311.016418
-10897.275226,8,311.025504
-11999.259406,10,311.035471
-18699.525583,13,311.100061
-21399.14406,17,311.117374
-18196.108694,14,311.133779
-20599.023491,15,311.153818
-26299.011983,19,311.173977
-15095.936958,11,311.188958
-20497.673385,15,311.206517
-50497.668976,37,311.245941
-24899.629789,18,311.268706
-18899.579614,15,311.286903
-13599.978262,10,311.299273
-14197.981479,11,311.313018
-13799.093147,10,311.32679
-11599.51719,8,311.336883
-14398.033608,11,311.350733
-16599.618913,12,311.364231
-22199.627202,18,311.38488
-10799.99994,8,311.44559
-15697.765905,13,311.46044
-17999.65667,13,311.475636
-7498.560491,6,311.484214
-11798.619707,8,311.492417
-14198.907877,11,311.504952
-29498.199552,22,311.530564
-18997.679458,13,311.543274
-24299.830194,18,311.565337
-7894.127557,6,311.571741
-16797.879312,13,311.587502
-23398.783884,17,311.604848
-42598.028219,31,311.636657
-21999.455139,17,311.655435
-13199.146821,11,311.668116
-13199.972411,9,311.678589
-19296.533722,15,311.695685
-30198.272789,21,311.717253
-13299.605447,10,311.728913
-10797.489708,8,311.789064
-19298.962825,13,311.80472
-15792.28862,11,311.816064
-7900.00018,5,311.82106
-22199.698381,17,311.840575
-24998.972634,18,311.859451
-13100.001104,9,311.872302
-10498.662751,8,311.882326
-17199.463204,13,311.896641
-13197.162423,10,311.911242
-13998.747598,11,311.923141
-18699.657428,14,311.939693
-24299.202423,18,311.960488
-7998.785806,5,311.966851
-17599.722163,12,311.982276
-13997.858645,11,311.997059
-12899.448508,10,312.009592
-33698.226152,25,312.035529
-33099.294527,26,312.065658
-14898.791631,10,312.077221
-20399.699853,16,312.148468
-12399.764449,9,312.159458
-17998.247312,14,312.176724
-25199.166955,19,312.197752
-11998.78978,9,312.208326
-16899.019388,13,312.223405
-18799.503641,14,312.238824
-18099.95456,16,312.25619
-28099.141713,21,312.278521
-15998.453855,12,312.292292
-20699.993231,16,312.308439
-17899.763133,13,312.325499
-14496.436121,11,312.339925
-12999.385592,10,312.352413
-10699.980138,8,312.3612
-10999.254639,8,312.372257
-16399.992229,11,312.383282
-11699.015685,9,312.393234
-22797.576512,18,312.413282
-25697.199918,20,312.487926
-12298.922325,10,312.499683
-21698.323057,17,312.518338
-17999.404476,14,312.536766
-9798.806149,7,312.545717
-15898.156702,12,312.559819
-11597.521661,8,312.56898
-13098.390647,10,312.579989
-13199.4101,10,312.592461
-12298.775557,9,312.604392
-15998.865351,11,312.617974
-37099.311834,29,312.650441
-14399.992761,12,312.664927
-9799.500475,7,312.672693
-16799.029646,13,312.685834
-22198.527446,17,312.704551
-35199.815985,26,312.728182
-6599.231001,4,312.732867
-28199.369847,20,312.753667
-30298.499211,23,312.829054
-13998.284038,11,312.842446
-22199.994455,16,312.858863
-20197.051232,16,312.878468
-13699.985859,10,312.891923
-19199.170648,14,312.908636
-26798.952244,20,312.930737
-24699.858475,21,312.957145
-16198.636082,13,312.974341
-21098.197083,16,312.994673
-19298.267976,13,313.011114
-34898.754389,26,313.038675
-17799.998018,13,313.053288
-11298.818597,10,313.066427
-8399.596982,6,313.073496
-15498.386827,12,313.086568
-15594.213979,13,313.102316
-11899.278031,9,313.113125
-24898.807865,19,313.183431
-12998.995978,10,313.198046
-27298.483608,21,313.220669
-9799.735153,7,313.23019
-16898.833822,12,313.245293
-13399.982407,10,313.254693
-9699.059962,8,313.265466
-10899.331917,9,313.276794
-27297.901841,22,313.301724
-35497.286169,27,313.329158
-14699.302779,12,313.343913
-15297.876705,12,313.357993
-15199.905313,11,313.370152
-16996.393284,13,313.384008
-15999.03578,12,313.396127
-12498.586502,9,313.409422
-12199.914369,9,313.419365
-9799.266433,7,313.430254
-12098.221629,9,313.441758
-16199.992598,13,313.45666
-10499.196609,8,313.468634
-22797.404978,17,313.540659
-19599.380733,14,313.55588
-20396.64474,14,313.571227
-9099.284255,6,313.578791
-15298.015073,11,313.591018
-10600.000337,7,313.598967
-11399.504697,8,313.609018
-33799.5945,26,313.636337
-19599.496712,14,313.654548
-18799.144415,14,313.670162
-16899.393886,13,313.688346
-23299.375003,18,313.705105
-14998.930358,11,313.716663
-11899.942124,9,313.728386
-9800.000185,7,313.735926
-17099.603929,13,313.74962
-12699.148623,9,313.760479
-25299.800133,20,313.781164
-21497.626072,15,313.800539
-14799.682694,11,313.812701
-9698.448489,7,313.872641
-14997.778881,12,313.887904
-17499.31144,14,313.905516
-25597.682279,18,313.924766
-19299.119119,15,313.939897
-28597.873667,21,313.962107
-10998.015349,8,313.973241
-12098.812799,9,313.985324
-13099.303812,12,314.000369
-13498.390779,11,314.013999
-29199.772628,22,314.036439
-15499.194462,10,314.048583
-9699.643937,7,314.056731
-12299.215751,9,314.067511
-25999.993366,18,314.085501
-17098.285933,14,314.100524
-20499.497535,15,314.1204
-19597.693016,14,314.136893
-8098.949548,6,314.143473
-20698.109326,15,314.211439
-23299.777353,17,314.231679
-15699.012388,12,314.244368
-15697.917846,11,314.257861
-17399.275272,12,314.272581
-17698.331767,14,314.289786
-22797.527855,17,314.310208
-20799.278235,15,314.328406
-13997.271273,11,314.341778
-10398.969652,8,314.35253
-28399.543762,20,314.375803
-14199.975445,10,314.387914
-21799.429832,17,314.407521
-12099.302254,9,314.418305
-16199.847938,12,314.433436
-20499.402476,17,314.452812
-14498.001946,11,314.466447
-7699.608191,5,314.470808
-21199.754356,15,314.487462
-16499.982658,12,314.500646
-31899.289187,22,314.571132
-18198.574096,14,314.587728
-17599.780999,12,314.598825
-22297.925174,16,314.61771
-16599.871774,13,314.634381
-15098.589721,13,314.647996
-14497.127456,11,314.661471
-23898.904212,16,314.676412
-20599.881262,15,314.692272
-25698.973928,19,314.715119
-23597.48406,18,314.734973
-20397.742792,15,314.751304
-13599.849335,9,314.762142
-14800.000706,11,314.775043
-8299.855095,6,314.782475
-18499.995758,15,314.801543
-26599.280056,20,314.820277
-12198.479913,9,314.83278
-29398.62831,22,314.906321
-17898.527599,14,314.922928
-22399.080315,17,314.942304
-9698.644069,7,314.951714
-30599.232275,23,314.97437
-15398.17816,12,314.99268
-14498.466388,11,315.004756
-22499.037309,17,315.025822
-13396.770477,10,315.038824
-18199.393896,14,315.056181
-18299.463466,13,315.075341
-27799.438938,22,315.099064
-11199.343965,9,315.109983
-8899.149822,7,315.119211
-12399.343918,10,315.132277
-10099.02305,7,315.141176
-30798.424046,23,315.164623
-13399.228499,11,315.175487
-9899.535417,7,315.185562
-15799.651779,11,315.198862
-15799.194786,12,315.266208
-7499.987481,5,315.27205
-25197.822569,21,315.298515
-18499.972507,14,315.315399
-20897.574849,16,315.334323
-9299.986242,6,315.341868
-10599.61484,8,315.352641
-17799.804651,14,315.367446
-14693.594035,10,315.378167
-13499.119522,10,315.390144
-7500.000994,6,315.397565
-12099.337111,8,315.406631
-10799.501511,8,315.416983
-16198.936193,12,315.433175
-8900.000679,6,315.440615
-32094.382043,25,315.465835
-13600.000331,10,315.476278
-26699.942658,19,315.495515
-19599.853069,15,315.512052
-13296.90698,10,315.524555
-16498.791107,12,315.53972
-10899.218426,8,315.549675
-11999.499654,9,315.612617
-9300.000779,7,315.621942
-10299.280684,8,315.631688
-21597.908736,16,315.652521
-9098.826095,7,315.662372
-16699.471594,13,315.677898
-24598.625758,19,315.700517
-16599.809815,12,315.711366
-14996.107069,12,315.724607
-18299.200046,14,315.740325
-15894.80732,11,315.753275
-10699.290603,8,315.763718
-20494.317715,16,315.783008
-12199.608425,10,315.796097
-17298.192632,13,315.813278
-13099.090722,10,315.827024
-20099.828774,15,315.845414
-16099.534218,12,315.85872
-12299.42694,9,315.870208
-21199.139922,16,315.887457
-4700.0002,4,315.891355
-25699.994517,18,315.964809
-9399.667424,8,315.974971
-19499.486319,14,315.988678
-25995.99043,20,316.009295
-12398.755832,9,316.022321
-23494.975172,17,316.039629
-10598.128148,8,316.0471
-13198.598014,9,316.055479
-16399.602812,12,316.072707
-11197.770778,8,316.082096
-22499.982672,16,316.098801
-24699.499127,18,316.116443
-9799.253927,7,316.125233
-16399.175541,13,316.139231
-12300.000518,9,316.149064
-16198.729008,13,316.165354
-11798.981582,8,316.173836
-15199.366202,12,316.187914
-14899.359308,10,316.201274
-38298.038309,29,316.2312
-8799.650528,7,316.239677
-8599.718914,6,316.246583
-24799.83498,18,316.323171
-28899.757436,20,316.344226
-20099.719751,16,316.363032
-19999.559077,15,316.380775
-14299.710147,11,316.392346
-11299.344607,9,316.403999
-5798.764243,5,316.411423
-9500.000485,8,316.421051
-11399.853767,8,316.431932
-14198.265466,10,316.442686
-8899.289873,7,316.452423
-18499.441847,14,316.466931
-11898.998582,9,316.479593
-21999.252247,18,316.502352
-17099.514677,14,316.521286
-33399.611116,26,316.548066
-11699.756597,8,316.556943
-18897.51436,14,316.571631
-12698.827075,9,316.580144
-13397.440585,10,316.592099
-9198.311857,7,316.601806
-27598.171071,21,316.682379
-8099.616097,6,316.69096
-8897.463913,7,316.699456
-17398.711689,14,316.71383
-13197.486986,11,316.727393
-31698.843361,24,316.752002
-35997.469003,29,316.784011
-12699.554348,9,316.794603
-19498.881151,15,316.811173
-19099.383816,14,316.824526
-16699.147469,12,316.837251
-29197.708593,21,316.856263
-12800.000564,9,316.866848
-10298.990362,8,316.876233
-19896.367836,15,316.898038
-20798.583653,16,316.915776
-20399.036146,15,316.935752
-22698.667455,18,317.013068
-17399.019112,13,317.028664
-12399.219194,9,317.03889
-9999.638029,9,317.051589
-20299.987082,15,317.069719
-18196.958179,15,317.088438
-10799.529721,8,317.098598
-17299.15755,12,317.108154
-16598.782015,12,317.123073
-15797.992162,14,317.140273
-13399.705943,11,317.15295
-10199.569454,7,317.160768
-10898.621492,7,317.168777
-13098.384625,11,317.183104
-15198.68374,11,317.196894
-23297.489408,18,317.216843
-8500.001275,6,317.224722
-20399.568695,15,317.241621
-28999.204121,22,317.26546
-21399.742769,17,317.285223
-11498.894442,8,317.294557
-15398.950607,11,317.359198
