#{"t_start": 1702320886.668968, "env_id": "ContactProcess"}
r,l,t
-6792.435765,16,568.366062
-6898.413126,12,568.38034
-3396.218076,7,568.390245
-5390.212433,8,568.402721
-9799.999961,15,568.423142
-15086.579257,26,568.4517
-9899.801739,15,568.467867
-4595.351251,8,568.478136
-3297.664807,6,568.487725
-13498.885107,25,568.514005
-5698.787482,9,568.527174
-3700.000393,5,568.532812
-6699.527667,11,568.59937
-13795.123327,24,568.62589
-7690.291672,12,568.63872
-19588.679322,36,568.686229
-6782.831164,11,568.69979
-12486.583539,19,568.721497
-9795.009187,19,568.743614
-9789.590261,17,568.764511
-6491.059058,10,568.782754
-12590.988906,21,568.806312
-8194.891745,12,568.821281
-7497.680167,11,568.839492
-2600.000467,6,568.848257
-8178.686851,13,568.866155
-10892.230859,17,568.885434
-9293.46434,16,568.905683
-7787.837379,10,568.916577
-8191.858709,11,568.981346
-3099.999923,4,568.98554
-11796.311766,19,569.007637
-9794.478971,16,569.027837
-7583.283617,11,569.041088
-8798.783235,11,569.056222
-6488.981026,11,569.068401
-6193.968331,10,569.081415
-10094.152801,18,569.106321
-5983.741672,11,569.117465
-7086.853587,11,569.13411
-5395.355332,6,569.140427
-9691.071494,15,569.160698
-8675.241812,14,569.180173
-5098.314019,10,569.191352
-6793.696404,12,569.21039
-5399.999975,9,569.222361
-5777.097711,9,569.233678
-6880.931833,10,569.248185
-7087.356111,9,569.260386
-9692.747311,14,569.278577
-5999.758152,11,569.29274
-11285.186411,16,569.368063
-7484.271184,15,569.387436
-5697.024555,9,569.399477
-3499.89831,5,569.405604
-10191.220895,20,569.429642
-10287.888812,16,569.448806
-4695.520693,9,569.464768
-7888.434898,12,569.48129
-8890.089183,15,569.499825
-9796.00891,15,569.521266
-7795.278156,12,569.53634
-6797.756412,10,569.551708
-4297.273472,7,569.562567
-5293.919267,9,569.575301
-5897.121487,10,569.590805
-5999.953089,9,569.603866
-9988.178361,13,569.621666
-5300.0006,9,569.634771
-5099.221131,9,569.64681
-6789.340203,11,569.660349
-3691.02216,6,569.668289
-11582.764881,17,569.690673
-7795.340672,13,569.762089
-11296.338105,19,569.789092
-9788.69424,15,569.808375
-9275.541984,13,569.823648
-12688.847102,22,569.850545
-5799.900196,10,569.861626
-8591.876803,15,569.882414
-6798.243613,11,569.89494
-12172.06448,19,569.915963
-4497.459844,8,569.925572
-11795.703481,20,569.949167
-3491.952831,6,569.956146
-6793.724774,12,569.972343
-10987.964526,18,569.994009
-9193.950604,17,570.017138
-11282.041419,18,570.040109
-13598.006617,24,570.067197
-6099.900114,11,570.131082
-8899.70617,16,570.149685
-7895.036891,12,570.168203
-9398.799532,19,570.189309
-4895.629186,8,570.198097
-10782.477745,19,570.222984
-6899.569377,14,570.240627
-6695.104655,9,570.251744
-7795.301886,13,570.270323
-4995.670239,9,570.282524
-7092.923194,10,570.295435
-3197.496228,6,570.301748
-5993.888698,9,570.317523
-2797.659232,5,570.324776
-5599.940359,8,570.333985
-7795.988595,14,570.351452
-7699.954617,9,570.361981
-10393.344002,17,570.381598
-5691.679931,10,570.398023
-7784.905369,11,570.41139
-5897.554222,12,570.42573
-9084.398889,20,570.51331
-7199.354749,11,570.527523
-3899.899202,6,570.534546
-7790.569118,10,570.547795
-15089.013241,26,570.581117
-2999.800959,6,570.588603
-11092.023081,18,570.612092
-9594.814136,19,570.636566
-7488.78113,12,570.653185
-4695.720295,9,570.6657
-3800.000194,8,570.677389
-10298.632107,19,570.702312
-10885.771882,18,570.722958
-7796.281391,12,570.739095
-13288.824554,17,570.76201
-2400.000093,4,570.766229
-5698.94975,10,570.779005
-10794.142827,18,570.8046
-5399.940558,8,570.81345
-9893.661768,15,570.832553
-4982.369859,8,570.896267
-11591.770106,17,570.917894
-9798.13301,19,570.943623
-6797.459332,12,570.959051
-7198.753476,12,570.97414
-10093.388613,21,571.00152
-6691.856425,12,571.018518
-10387.719321,16,571.040569
-5097.317775,9,571.051171
-10595.351931,23,571.081986
-4797.662716,6,571.08952
-4298.705231,7,571.09953
-5195.965425,10,571.112701
-9898.982429,18,571.133839
-11891.258297,18,571.154741
-3999.934351,9,571.164592
-9490.857821,16,571.186245
-7397.620102,11,571.202426
-13591.59282,25,571.284798
-7287.644535,13,571.299024
-11547.24678,16,571.318379
-12589.260603,22,571.344586
-19796.912182,34,571.384849
-14697.51696,24,571.415655
-12090.249351,23,571.444482
-9492.326966,17,571.465771
-7579.862094,13,571.482259
-11489.142228,22,571.513783
-5598.007601,9,571.525382
-9597.404362,17,571.548363
-5492.306423,9,571.561597
-5095.516667,7,571.5715
-10087.556657,14,571.585806
-5899.998134,7,571.594345
-6897.739282,12,571.665405
-7698.551878,10,571.676172
-9676.467957,14,571.693505
-6594.696166,12,571.709284
-7071.764204,13,571.726227
-10791.590106,21,571.754908
-8199.817365,15,571.774382
-9077.075152,19,571.800534
-7795.047398,13,571.815366
-8592.203922,12,571.829098
-7788.577184,14,571.84534
-7395.922647,15,571.865903
-6891.807067,12,571.883235
-6198.345318,11,571.897675
-6297.934738,10,571.907725
-14192.319435,25,571.940815
-10695.645071,18,571.962605
-3999.346022,8,571.973418
-7192.485777,14,572.04379
-9198.428521,19,572.065433
-9697.491471,19,572.086457
-8195.878325,15,572.103438
-8183.50717,17,572.12599
-10991.8352,20,572.149342
-8582.981579,14,572.167612
-14694.225453,24,572.19382
-7891.483919,14,572.212745
-7295.00325,12,572.230916
-7191.902753,11,572.242678
-11794.825109,17,572.263841
-12282.295486,20,572.290796
-15988.985691,34,572.325633
-4499.571271,8,572.335726
-5196.637169,10,572.398328
-7888.983961,15,572.417493
-5399.900273,8,572.42694
-6698.762903,14,572.449346
-9197.651769,15,572.466006
-9386.004793,16,572.487448
-9883.718706,13,572.503232
-3991.29522,7,572.512828
-7197.784696,15,572.528509
-16376.694451,25,572.55954
-5594.624519,9,572.57084
-5295.265177,8,572.580571
-8096.516705,18,572.605543
-8297.288439,15,572.623507
-12889.163351,21,572.65313
-4499.910672,7,572.662019
-15571.835812,27,572.691728
-9697.213012,14,572.708707
-4097.649868,9,572.768912
-4996.460197,6,572.777214
-11994.418265,21,572.802143
-11481.19024,19,572.829026
-5897.46727,11,572.843397
-4694.855498,9,572.857693
-6286.674,11,572.873119
-8278.089904,12,572.885978
-5794.176364,7,572.895497
-9289.979839,14,572.911039
-5199.829052,8,572.921081
-9893.796365,13,572.939044
-5196.157673,10,572.950853
-4586.119078,9,572.964562
-5498.949454,13,572.981528
-11287.8719,19,573.003671
-11689.723819,18,573.026985
-6496.951876,10,573.040971
-8875.083798,14,573.059029
-9168.221768,17,573.081271
-6095.703818,11,573.147262
-6097.657555,11,573.161179
-8794.027451,14,573.180406
-4995.895998,8,573.191963
-4699.900488,6,573.198758
-4989.874144,9,573.212077
-5798.348716,8,573.222411
-10383.952109,21,573.245816
-4897.071741,9,573.259251
-7699.921612,15,573.27654
-6799.072284,10,573.289459
-7195.341341,12,573.302003
-5196.478739,11,573.315933
-7899.710379,14,573.331603
-11189.228926,19,573.354658
-8686.156611,19,573.380927
-11592.659563,21,573.404505
-6489.47545,10,573.416444
-6490.913202,13,573.432807
-6991.525885,11,573.448963
-6194.897949,10,573.461586
-11380.721841,20,573.538132
-2700.0,4,573.542007
-9489.917571,13,573.560482
-6998.906415,13,573.577388
-5990.564932,8,573.587684
-10695.000805,18,573.612558
-6296.969404,12,573.629268
-6586.061199,12,573.643839
-4999.183306,8,573.653905
-8087.231839,14,573.671512
-11883.231635,22,573.69736
-6792.052834,13,573.71516
-5996.322449,11,573.728599
-7581.63738,10,573.742356
-3699.331016,7,573.75197
-5598.333399,9,573.763935
-9284.247047,17,573.785906
-17494.873276,32,573.821379
-6286.953443,10,573.833754
-5697.080031,11,573.900489
-4886.790397,7,573.908746
-4899.125226,8,573.919525
-13293.441253,25,573.949097
-16092.885101,25,573.983367
-8195.813143,14,573.999087
-6397.092736,10,574.012307
-6396.709731,11,574.028245
-4990.302808,9,574.042569
-9077.120363,13,574.057787
-5397.053518,10,574.071948
-4696.610903,9,574.086604
-6797.58243,13,574.103467
-5097.858162,9,574.115793
-5199.932378,9,574.127478
-13189.857339,21,574.154826
-8194.081853,16,574.176003
-11891.56901,20,574.198722
-14792.356559,26,574.28468
-8692.289366,17,574.306491
-6695.596871,11,574.321771
-6395.123171,9,574.334549
-7699.974036,19,574.353606
-4995.145307,6,574.362287
-7299.564,12,574.37778
-5394.673911,10,574.392467
-7587.906866,12,574.405472
-4197.836342,9,574.419039
-4898.516547,8,574.428343
-7091.456091,10,574.440378
-10193.942331,17,574.458945
-8595.596714,16,574.478042
-5297.838051,9,574.488347
-5888.335399,8,574.50183
-9296.477402,18,574.523394
-11693.023162,20,574.548976
-6498.627006,10,574.559799
-6388.719598,10,574.572419
-5291.548169,9,574.58376
-5889.340128,9,574.597162
-17580.809617,29,574.685892
-5288.008178,9,574.699317
-7593.370513,12,574.715691
-5894.281246,7,574.722824
-6592.545784,11,574.736785
-3699.962319,7,574.743392
-7693.271031,12,574.757554
-8994.683033,18,574.784835
-5590.083018,10,574.797575
-6289.490072,14,574.814077
-6495.337886,10,574.827315
-10598.31917,15,574.845388
-7998.368543,17,574.866486
-7298.642227,12,574.882078
-8172.752289,15,574.896714
-5390.104669,11,574.910346
-16289.474429,35,574.947574
-4399.999949,9,574.96176
-4490.868122,7,575.02225
-10091.383857,17,575.04442
-11492.989227,20,575.070015
-4999.220179,7,575.079043
-6386.744234,12,575.094814
-7892.670828,12,575.113086
-3598.552989,6,575.120375
-4999.538846,9,575.132674
-5392.965158,11,575.147529
-8769.367168,15,575.165214
-4286.766988,7,575.173066
-4886.061958,9,575.182574
-10091.658314,16,575.205786
-7394.999861,14,575.222658
-6995.122362,13,575.239682
-10585.447315,17,575.26185
-11555.704907,21,575.286533
-12787.047757,20,575.311438
-11295.103245,21,575.338738
-4594.481742,8,575.402018
-7591.268169,14,575.420508
-9991.124753,22,575.448044
-10080.383064,16,575.467073
-8094.151768,14,575.483376
-9887.663099,17,575.502938
-5597.255568,11,575.516414
-5997.717238,9,575.528314
-6596.356678,12,575.543681
-8380.707833,12,575.558129
-7191.540091,13,575.575213
-7887.866638,15,575.59522
-6993.372869,11,575.610345
-6790.98978,10,575.624672
-6976.315531,12,575.638481
-5494.790566,10,575.650433
-2400.0001,4,575.65396
-7292.017226,13,575.671097
-2800.000075,5,575.677418
-7996.926106,20,575.701212
-6098.661069,13,575.715873
-17289.974077,32,575.805725
-9894.310297,16,575.825269
-5587.226979,9,575.835664
-11991.478107,17,575.857468
-8382.798159,12,575.872262
-9487.463354,16,575.890812
-6494.925454,13,575.904983
-4199.939899,6,575.912004
-6677.768521,9,575.923124
-12192.392823,22,575.953676
-6694.813953,12,575.970297
-6599.138683,12,575.984619
-9278.31362,16,576.004467
-10996.946892,23,576.032755
-11794.837711,25,576.061792
-4496.19551,6,576.0697
-10096.843124,15,576.137536
-8894.846118,15,576.15453
-4884.537529,9,576.165945
-6393.684302,12,576.182583
-3700.0003,5,576.189579
-6883.158104,12,576.204489
-4688.508293,9,576.216374
-9268.614848,12,576.23118
-4796.515024,8,576.242626
-4598.354721,9,576.256977
-7176.503312,11,576.273975
-7294.435381,10,576.285779
-7996.3821,13,576.302123
-5895.685307,9,576.313033
-12881.239463,20,576.339622
-9692.422931,17,576.361755
-7081.096705,12,576.375804
-9692.231578,13,576.391777
-7178.722314,10,576.402929
-8899.573125,15,576.420532
-6199.548128,9,576.430821
-12474.368459,23,576.456691
-8490.906765,14,576.528325
-9284.200303,21,576.550173
-6283.685974,11,576.563651
-9197.891152,15,576.582826
-7595.251775,13,576.60089
-6596.207461,10,576.614712
-5296.290943,9,576.625387
-4599.418974,8,576.636602
-21579.460351,42,576.688821
-8698.619185,15,576.706899
-8890.841892,11,576.720499
-11389.982585,20,576.7411
-6882.173201,10,576.753404
-15996.058817,28,576.78602
-8981.301073,13,576.802862
-6698.528391,12,576.815864
-19084.389358,36,576.91786
-7596.665258,14,576.936821
-9773.959019,16,576.9557
-10277.870918,15,576.975747
-8298.261714,16,576.996368
-4798.60453,9,577.005343
-5091.229844,7,577.014033
-4099.785878,9,577.023639
-10098.525298,18,577.044474
-9385.50193,16,577.063731
-10785.866729,21,577.088527
-3598.590719,5,577.095692
-6194.161098,10,577.107083
-6886.615077,12,577.121833
-5794.153564,10,577.134839
-6297.74872,10,577.148377
-6594.071694,12,577.16564
-6597.591505,9,577.177549
-7393.398855,13,577.1971
-4695.280203,7,577.256962
-6580.186656,11,577.272356
-4993.140065,9,577.284522
-13692.544435,23,577.312513
-5599.387794,10,577.32807
-6483.905767,10,577.341281
-5699.292751,10,577.352316
-5294.104954,10,577.369521
-5497.061324,10,577.380197
-7791.07793,13,577.394718
-8395.384394,17,577.414818
-12876.527298,22,577.43942
-6791.605262,12,577.452837
-7495.921911,16,577.472966
-7797.701504,14,577.48887
-6100.000756,10,577.50289
-5696.640989,11,577.515936
-9681.603641,15,577.532168
-12585.516873,23,577.56056
-4999.955452,12,577.626707
-6595.005058,11,577.639736
-10497.003635,20,577.664369
-6199.303619,10,577.677956
-6592.439693,12,577.694025
-4895.001676,9,577.706993
-5796.456897,11,577.721513
-3099.506225,7,577.730791
-12595.303448,20,577.755197
-5093.064953,8,577.767631
-6882.234331,12,577.781024
-7479.690311,11,577.79483
-10494.41289,17,577.816528
-11191.727023,22,577.842282
-8990.210811,17,577.863945
-16878.494825,24,577.891933
-10392.085913,21,577.916807
-8493.469981,13,577.934997
-9096.770552,19,578.006558
-6696.544132,12,578.020121
-5572.205233,8,578.030504
-6397.790263,8,578.041844
-10280.149624,17,578.066206
-5593.903509,9,578.077575
-7094.601101,13,578.092386
-7297.097942,13,578.110088
-6591.984645,11,578.123339
-6582.29607,11,578.139385
-10895.543646,18,578.162183
-2898.528231,4,578.167586
-6689.352487,12,578.181056
-7896.112977,14,578.198721
-10391.686866,21,578.225436
-8095.395092,13,578.240873
-7094.331244,14,578.260438
-7490.866304,16,578.282757
-8396.889884,16,578.304213
-5793.809722,10,578.316888
-6998.827352,14,578.38787
-6391.455166,12,578.402137
-7988.826186,17,578.423303
-6172.775371,11,578.43874
-12290.485428,24,578.465969
-7081.888423,10,578.479061
-5398.616539,10,578.494477
-11293.844921,21,578.51841
-6295.310736,9,578.531501
-4593.533399,8,578.541881
-5387.723782,9,578.553941
-10499.115524,18,578.576583
-8095.561293,12,578.594445
-2700.000087,5,578.600483
-11198.012054,18,578.624677
-8492.9913,17,578.646761
-10992.129108,17,578.667488
-6892.48848,10,578.682522
-2599.88783,5,578.689775
-4400.000695,10,578.703575
-10488.186114,19,578.779629
-6778.482787,14,578.796567
-7991.096181,14,578.814763
-9286.049746,19,578.839043
-3000.000392,5,578.847147
-8496.886609,17,578.867025
-6997.897251,15,578.882245
-9893.41057,17,578.90266
-8492.954111,14,578.918699
-5298.243051,8,578.928568
-9497.40807,15,578.945794
-4296.880797,7,578.956702
-5199.990087,9,578.967249
-5592.292066,9,578.981498
-5882.277038,8,578.98877
-7192.037978,12,579.004509
-10194.484147,17,579.025316
-7187.997197,12,579.042767
-5199.154255,10,579.054107
-6097.063303,11,579.067558
-7889.887552,16,579.140268
-6399.900363,14,579.157035
-6397.55297,11,579.174815
-7285.538498,13,579.190239
-10698.50787,21,579.215518
-7972.921526,12,579.230889
-6499.725557,10,579.247931
-8496.143344,12,579.265062
-15187.655583,30,579.306871
-6497.803087,11,579.321696
-6096.087779,15,579.341122
-8099.494415,15,579.359584
-6694.626287,14,579.375883
-6092.969008,11,579.389329
-5886.195491,9,579.40247
-7199.760684,13,579.415321
-10393.412367,18,579.438994
-8088.485165,15,579.454405
-11686.576094,22,579.534671
-8988.065087,14,579.551679
-3098.063368,7,579.560686
-7194.968349,11,579.576392
-3999.20251,8,579.585576
-7093.184112,15,579.608175
-6999.997517,9,579.619218
-4298.83329,8,579.630346
-9592.063517,19,579.65636
-4398.542002,10,579.669941
-3699.943971,7,579.680144
-11097.960043,20,579.703754
-4996.75898,9,579.71779
-8783.886952,15,579.739061
-3598.512921,5,579.748066
-8776.42413,13,579.7635
-8490.681088,14,579.783581
-8195.692988,13,579.799001
-6894.62325,12,579.816544
-8692.583552,17,579.835612
-11189.496532,18,579.913672
-3799.900261,8,579.922745
-11191.606059,18,579.946572
-6199.673216,14,579.965129
-7299.327063,12,579.981512
-10082.897505,18,580.001505
-1900.0001,4,580.005092
-3591.83996,6,580.013612
-13587.500502,25,580.045161
-11184.245532,19,580.067324
-14693.276561,32,580.099993
-5500.000693,11,580.114251
-2400.0002,5,580.118697
-5293.501671,9,580.130893
-13976.962413,30,580.166377
-5581.837761,10,580.177501
-4993.437318,8,580.186883
-13495.531849,25,580.269779
-22387.855906,42,580.314548
-5183.775534,7,580.323184
-11795.014438,25,580.357462
-6097.004061,11,580.372444
-3899.930325,7,580.383477
-6600.000279,15,580.401419
-9097.044994,20,580.425015
-7794.151259,12,580.440849
-12095.634126,20,580.465596
-5299.156054,9,580.476362
-6092.967017,9,580.489754
-3000.0003,5,580.496094
-5900.000142,14,580.513364
-5685.845896,11,580.527832
-8895.658074,18,580.549975
-9872.747237,17,580.57189
-5699.826226,10,580.632948
-3699.999718,7,580.643077
-9289.579673,13,580.663956
-6985.331518,17,580.689024
-9479.838055,17,580.71017
-7495.85648,15,580.729644
-9389.139404,15,580.745976
-5476.243954,10,580.757546
-8388.376503,17,580.777598
-8297.737518,16,580.796019
-4797.524719,9,580.806965
-7399.436336,14,580.828051
-8477.411966,12,580.842492
-5797.161543,13,580.857695
-6284.854457,12,580.87216
-4189.799103,8,580.88361
-7585.959737,16,580.903769
-5595.787379,9,580.915996
-7685.418061,13,580.933396
-5281.127818,9,580.945229
-2597.336827,5,580.952859
-7791.409005,16,581.023849
-10794.775499,20,581.048949
-3800.000373,7,581.05831
-15787.939471,33,581.098043
-3600.000092,6,581.104313
-5299.9981,9,581.115948
-6294.414996,12,581.128085
-10560.187625,16,581.148642
-6197.091825,10,581.164575
-8095.359963,12,581.178667
-9492.617306,19,581.200232
-3799.903589,6,581.2089
-7596.062562,15,581.231089
-9092.139989,14,581.250411
-5992.945936,11,581.263895
-13598.7172,27,581.290578
-4497.091005,8,581.301622
-3400.000004,6,581.308742
-6593.830021,12,581.323989
-7598.440931,14,581.398809
-4986.873752,9,581.411813
-7296.752215,13,581.427373
-9086.98609,17,581.453675
-7289.420494,13,581.470553
-4899.917281,10,581.482437
-10792.165012,24,581.515498
-8696.859745,15,581.533181
-8598.488107,17,581.556667
-7893.79078,11,581.571895
-10487.733569,22,581.593781
-8695.992909,14,581.610166
-3993.154986,7,581.621907
-7897.165898,15,581.640981
-6898.474688,14,581.65851
-7990.869347,15,581.676349
-4196.230284,8,581.684424
-3195.030624,7,581.694786
-5897.810629,10,581.709206
-3400.00028,5,581.769439
-10283.97358,16,581.791593
-10977.801829,23,581.819576
-3000.0003,4,581.824851
-4499.999241,9,581.834852
-6296.708607,9,581.84579
-4894.422586,9,581.857949
-4992.246955,9,581.867554
-9594.926209,18,581.885182
-9099.136495,18,581.906165
-5086.564725,8,581.917964
-5096.128234,10,581.93175
-6994.27805,14,581.949231
-6098.319856,11,581.962957
-6894.519689,12,581.978437
-4697.60027,8,581.988961
-7593.777791,15,582.009648
-9863.609564,14,582.025984
-8395.489138,18,582.052103
-3897.412732,8,582.060975
-3698.747147,8,582.070522
-7790.723118,13,582.088606
-7692.368221,13,582.157173
-3400.0004,7,582.165734
-6595.744797,11,582.181625
-6395.318289,11,582.19479
-7498.769849,14,582.212605
-7986.469185,16,582.232048
-2500.000092,5,582.236707
-7391.027594,12,582.249057
-6889.81152,11,582.263173
-14488.446751,22,582.287531
-4796.210344,9,582.298353
-4898.662658,8,582.308523
-13089.854599,28,582.344385
-9694.345819,17,582.365854
-3299.821229,10,582.374608
-5098.003587,12,582.391923
-10794.991584,23,582.419875
-2699.999808,4,582.42535
-10690.575716,22,582.453774
-12594.44547,27,582.542525
-3693.34465,8,582.552478
-6580.240691,13,582.567621
-5087.34372,9,582.580544
-7870.780087,11,582.596989
-6780.051685,11,582.609761
-5591.758634,11,582.622331
-2800.0002,4,582.626675
-9697.319847,15,582.648967
-4695.557287,10,582.66425
-4497.533951,7,582.671517
-8390.99412,18,582.693717
-5797.381608,10,582.708259
-3699.97849,6,582.71694
-5499.901361,10,582.730134
-19093.305111,39,582.779875
-8893.876066,15,582.797118
-3196.544797,6,582.803572
-5193.762341,10,582.817485
-14594.029379,31,582.90599
-9195.216845,20,582.931286
-8964.990328,17,582.953187
-9271.297326,19,582.97901
-9092.831739,17,583.000809
-8086.879915,16,583.017878
-4592.199691,9,583.032144
-8585.680231,18,583.050622
-12095.889985,23,583.079161
-3900.0002,5,583.085113
-7382.276213,12,583.09982
-6699.95881,12,583.115715
-5192.440016,11,583.131077
-7689.791992,16,583.149407
-10371.984488,15,583.172756
-6088.41574,12,583.189867
-5297.708069,9,583.204742
-6189.459002,11,583.218757
-5187.091535,13,583.291176
-12093.9282,27,583.322164
-10073.184213,20,583.34393
-2800.0003,5,583.351359
-7588.269206,15,583.372489
-3999.916562,7,583.381658
-4199.485688,7,583.390502
-5592.865662,8,583.401424
-6193.019974,12,583.418272
-7892.65355,14,583.435839
-7797.733237,14,583.454682
-6281.901773,10,583.467147
-2400.000093,6,583.472314
-2000.0001,4,583.475796
-8086.077458,16,583.498566
-3600.000254,6,583.508175
-4996.430474,9,583.5214
-3498.381867,8,583.530127
-6488.667209,13,583.546857
-8880.147362,15,583.565351
-5878.936479,10,583.577036
-6394.824527,14,583.592272
-8496.674398,18,583.666922
-5299.842228,10,583.677798
-7094.901963,13,583.695137
-9093.445939,16,583.715044
-4599.17408,7,583.726093
-8794.277612,17,583.749375
-4299.348483,9,583.759568
-12596.952507,25,583.789562
-10797.552819,21,583.81436
-6596.222554,15,583.834816
-6195.063769,8,583.846825
-3898.298149,7,583.859932
-5498.171252,11,583.87401
-7993.061819,14,583.894196
-5998.785753,9,583.906059
-9292.112758,19,583.927147
-11077.713025,24,583.952007
-10295.610449,21,584.034108
-8499.994519,15,584.052842
-6297.050864,12,584.068964
-4998.477415,9,584.082895
-8096.927577,17,584.104137
-5493.990937,10,584.116448
-5886.487256,12,584.132118
-9691.820754,16,584.150949
-6985.480676,16,584.174428
-10188.48648,15,584.193924
-9387.274146,15,584.212939
-4399.416319,10,584.22493
-3899.341707,7,584.230848
-5392.422828,9,584.241546
-12289.732839,22,584.267686
-5189.640558,10,584.281958
-5793.23874,11,584.29733
-7597.085293,17,584.323393
-5987.380792,12,584.336547
-9887.033319,16,584.357478
-8689.060951,16,584.435061
-9497.652763,23,584.4634
-10492.714321,21,584.489943
-12694.035157,28,584.529824
-5088.828312,10,584.540857
-6097.510337,11,584.555121
-4296.485635,11,584.572778
-6898.035157,10,584.586617
-4200.0001,8,584.595081
-2397.661473,6,584.604595
-7679.902068,14,584.621828
-10793.241298,19,584.646826
-6494.768258,10,584.662117
-5898.264272,13,584.677133
-7583.353965,14,584.696723
-3899.859971,7,584.70774
-5788.816446,11,584.719686
-5197.993602,8,584.731124
-5499.836464,7,584.739607
-4799.060605,11,584.803455
-5900.000397,12,584.817189
-7996.892053,12,584.831427
-12080.899293,26,584.861126
-6586.941877,11,584.874173
-8074.564512,14,584.894064
-5887.766539,11,584.909223
-4000.000297,8,584.918613
-7090.514014,16,584.936065
-11194.914668,23,584.967128
-13792.764111,32,585.004578
-4292.060047,10,585.017259
-4799.90038,9,585.026554
-5493.683677,7,585.036128
-12483.238522,21,585.062719
-9195.279788,17,585.085649
-4400.000193,7,585.094047
-7798.451168,13,585.110103
-9189.1067,17,585.183931
-7299.981988,16,585.206193
-4200.0001,8,585.214746
-14588.030204,31,585.256339
-5199.117393,10,585.269234
-13597.805075,30,585.304096
-7476.405077,14,585.322599
-5198.402975,7,585.333245
-5995.942269,10,585.349191
-8095.821571,17,585.367897
-5093.874318,11,585.385705
-4797.063479,10,585.400346
-5096.474145,9,585.411747
-9795.812345,18,585.434774
-6997.883621,11,585.447509
-6899.948098,12,585.463288
-2500.000295,6,585.470496
-5698.853337,11,585.485085
-2600.0001,4,585.488783
-11293.138039,18,585.565638
-6297.444837,12,585.579615
-9889.8577,22,585.608767
-8585.002062,16,585.630355
-9894.091046,18,585.650927
-4199.957447,8,585.661798
-7287.95961,12,585.67656
-6364.799936,10,585.689203
-7192.108963,15,585.709006
-8591.833067,17,585.733108
-18893.418837,38,585.776905
-5396.909317,12,585.792182
-5793.067138,10,585.803714
-4999.705508,9,585.818517
-3899.964343,7,585.828228
-6687.876391,14,585.845385
-7193.861627,13,585.862137
-4499.998398,7,585.871015
-8299.908978,18,585.943836
-11493.034011,17,585.964762
-8396.907802,14,585.982535
-8894.363902,14,586.000652
-7385.846699,15,586.01992
-6199.999996,14,586.034787
-7989.386714,12,586.049882
-7588.163152,14,586.071747
-11796.904616,27,586.098442
-5496.274192,9,586.108565
-13488.421971,31,586.13466
-8286.243788,16,586.156041
-2500.0002,4,586.159998
-7297.094304,15,586.177892
-4692.846717,9,586.190623
-3099.913547,7,586.199951
-7190.900575,13,586.217088
-9793.806787,18,586.292832
-7995.323939,17,586.314409
-8996.703033,17,586.332384
-6093.804072,8,586.344313
-3000.0003,4,586.349118
-8192.307079,15,586.365764
-6600.000692,13,586.380518
-7391.883604,16,586.402634
-2296.888958,4,586.407588
-6389.417498,14,586.425749
-4100.0004,8,586.43413
-7798.171143,16,586.455218
-11698.040596,26,586.484795
-9242.472641,18,586.50801
-6492.661258,13,586.5232
-14896.742774,37,586.571432
-6198.036962,13,586.585933
-8299.414057,16,586.65862
-9881.256994,19,586.680897
-5799.126556,11,586.694025
-5098.803974,10,586.705446
-6697.423285,14,586.723811
-5293.022143,8,586.732921
-6589.313432,11,586.746231
-6795.559044,13,586.760615
-4690.951404,12,586.778137
-7796.081339,16,586.796104
-4478.078477,8,586.805878
-3199.911193,8,586.81534
-9497.571894,17,586.839718
-5698.647009,11,586.850015
-8294.436759,16,586.871617
-4991.065749,9,586.884351
-2400.0001,5,586.889127
-4498.310314,10,586.901136
-6698.880563,11,586.917436
-14293.857499,24,586.944027
-9949.452917,17,586.960889
-4999.015951,12,587.025689
-6783.918876,12,587.037389
-10092.142249,20,587.061997
-5599.196309,12,587.079265
-3288.588819,8,587.090403
-3899.954726,7,587.097244
-12699.517984,27,587.130942
-10088.689806,18,587.151357
-10895.183544,23,587.174855
-10191.763801,18,587.195867
-11194.178442,25,587.226732
-5888.723557,12,587.240882
-2000.0001,3,587.243684
-4492.198588,11,587.258632
-8789.651258,16,587.280579
-5599.046867,11,587.293322
-3700.0002,6,587.299401
-8497.038943,18,587.321934
-4398.945327,9,587.384857
-14085.180365,31,587.422293
-4296.664902,8,587.431528
-4793.980956,8,587.442768
-3298.691882,8,587.455045
-10692.444377,20,587.476633
-9077.805749,12,587.492951
-3594.256879,9,587.503335
-7793.444269,14,587.521273
-6783.350486,12,587.536391
-7398.710906,13,587.551101
-5395.440652,11,587.563901
-2100.0002,5,587.570776
-5782.285407,12,587.586626
-9393.582243,18,587.606777
-6196.905782,14,587.625607
-2800.000193,5,587.631372
-8791.173272,17,587.654867
-6692.963945,11,587.669739
-2300.0002,5,587.677118
-11299.997854,24,587.75282
-7495.85003,15,587.771114
-7592.135203,15,587.79082
-6794.276452,16,587.806432
-3892.780509,8,587.815399
-2599.999267,6,587.822462
-4199.281945,7,587.830643
-2800.0004,5,587.836611
-9195.422019,22,587.864278
-6482.789929,13,587.881548
-6691.714398,11,587.896004
-9398.210212,19,587.918182
-5098.430437,13,587.936684
-7800.000344,18,587.955958
-7785.387736,14,587.974051
-4884.548549,7,587.983055
-2800.000195,6,587.990384
-4189.996883,9,588.002693
